id,name,stars,stars_raw,scale,year,quarter,price,rooms,ppr,ppr_src,rent,rent_room,yield,deal,comune,sigla,provincia,regione,lat,lon,geo_conf,geo_src,url_place,doc,note,maps
58,LaGare Hotel Venice - Mgallery by Sofitel,4,4,Upper Upscale,2018,,41357142.0,119,347539,348000,,,,Portfolio,Venezia,VE,Venezia,Veneto,45.456615,12.355228,high,Google place pin,Hyatt Centric Murano Venice,,,"https://www.google.com/maps/place/Hyatt+Centric+Murano+Venice/@45.4566191,12.3530397,523m/data=!3m2!1e3!4b1!4m9!3m8!1s0x477eae03d28612cf:0xdb843829e2b72f7d!5m3!1s2020-05-22!4m1!1i2!8m2!3d45.4566154!4d12.3552284"
59,Best Western Como,3,3,Midscale,2018,,2800000.0,65,43077,43000,,,,Sale,Albavilla,CO,Como,Lombardia,45.795702,9.189543,high,Google place pin (multiple pins in URL),Best Western Albavilla Hotel & Co.,,,"https://www.google.com/maps/place/45%C2%B047'44.5%22N+9%C2%B011'22.4%22E/@45.795702,9.1882384,17z/data=!3m1!4b1!4m17!1m10!3m9!1s0x47869f795efb97e9:0x1f50d947fc195379!2sBest+Western+Albavilla+Hotel+%26+Co.!5m3!1s2020-05-22!4m1!1i2!8m2!3d45.795817!4d9.18979!3m5!1s0x0:0x0!7e2!8m2!3d45.7957019!4d9.1895428"
60,La Selva Park Hotel,4,4,,2018,,,77,,,,,,Sale,Vergiate,VA,Varese,Lombardia,45.725012,8.678083,high,Google place pin,B&B Hotel Malpensa Lago Maggiore,,,"https://www.google.com/maps/place/B%26B+Hotel+Malpensa+Lago+Maggiore/@45.7257212,8.6753791,905m/data=!3m1!1e3!4m9!3m8!1s0x478664cc9d68ca15:0xca3c77c01f7210ab!5m3!1s2020-05-22!4m1!1i2!8m2!3d45.7250119!4d8.6780834"
61,NH Hotel Santo Stefano,4,4,Upscale,2015,,23100000.0,125,184800,185000,,,,Sale,Torino,TO,Torino,Piemonte,45.074066,7.683818,high,Google place pin,Hotel NH Torino Santo Stefano,,,"https://www.google.com/maps/place/Hotel+NH+Torino+Santo+Stefano/@45.0740696,7.6816292,527m/data=!3m2!1e3!4b1!4m9!3m8!1s0x47886d76b3f81753:0xb41189116497c01!5m3!1s2020-05-22!4m1!1i2!8m2!3d45.0740658!4d7.6838179"
62,Park Hotel Baja Sardinia,4,4,,2018,,20000000.0,83,240964,241000,,,,Sale,Arzachena,SS,Sassari,Sardegna,41.128229,9.471481,high,Google place pin,Park Hotel Resort,,,"https://www.google.com/maps/place/Park+Hotel+Resort/@41.1282334,9.4692921,562m/data=!3m2!1e3!4b1!4m9!3m8!1s0x12d946b39a23c411:0x553e6a2c1ee66494!5m3!1s2020-05-22!4m1!1i2!8m2!3d41.1282294!4d9.4714808"
63,Hotel Club del Golfo,4,4,,2015,,,114,,,,,,Sale,Sorso,SS,Sassari,Sardegna,40.820977,8.507944,high,Google place pin,Hotel Club del Golfo,,,"https://www.google.com/maps/place/Hotel+Club+del+Golfo/@40.8209813,8.5057555,564m/data=!3m2!1e3!4b1!4m9!3m8!1s0x12dc7d38d388d9b5:0x90b7e282a4021e6!5m3!1s2020-05-22!4m1!1i2!8m2!3d40.8209773!4d8.5079442"
64,B&B Hotel Torre Quadra,3,3,Midscale,2017,,15000000.0,188,79787,80000,1015000.0,5000.0,0.06766666666666667,Sale,Sesto San Giovanni,MI,Milano,Lombardia,45.526978,9.229524,high,Google place pin,B&B Hotel Milano Sesto Marelli,Atto,,"https://www.google.com/maps/place/B%26B+Hotel+Milano+Sesto+Marelli/@45.5269812,9.2273349,522m/data=!3m2!1e3!4b1!4m9!3m8!1s0x4786c760c35c235d:0x6d779e1a4fe1874c!5m3!1s2020-05-22!4m1!1i2!8m2!3d45.5269775!4d9.2295236"
65,UNA Hotel Venezia,4,4,Upscale,2016,,4573688.0,36,127047,127000,,,,Portfolio,Venezia,VE,Venezia,Veneto,45.44178,12.335959,high,Google place pin,Maison Venezia | UNA Esperienze,,,"https://www.google.com/maps/place/Maison+Venezia+%7C+UNA+Esperienze/@45.4417796,12.3337704,17z/data=!3m1!4b1!4m8!3m7!1s0x477eb1dbc28071dd:0x777a1cde57a31799!5m2!4m1!1i2!8m2!3d45.4417796!4d12.3359591"
66,Hotel Bellini Venezia (NH Hotel Santa Lucia),4,4,Upscale,2019,,28516096.0,100,285161,285000,,,,Portfolio,Venezia,VE,Venezia,Veneto,45.441669,12.32268,high,Google place pin,Bellini,,,"https://www.google.com/maps/place/Bellini/@45.4416727,12.3204913,523m/data=!3m2!1e3!4b1!4m9!3m8!1s0x477eb1c0cb82a263:0x59281dbdbc99e2a5!5m3!1s2020-05-22!4m1!1i2!8m2!3d45.441669!4d12.32268"
67,Crowne Plaza Venice East,4,4,Upscale,2019,,,153,,,,,,Portfolio,Quarto d'Altino,VE,Venezia,Veneto,45.573882,12.365037,high,Google place pin,Crowne Plaza Venice East - Quarto d'Altino,,,"https://www.google.com/maps/place/Crowne+Plaza+Venice+East+-+Quarto+d'Altino/@45.573886,12.3628485,522m/data=!3m2!1e3!4b1!4m9!3m8!1s0x47794d07dcb5e63b:0xfd9bfab73f877ea1!5m3!1s2020-05-22!4m1!1i2!8m2!3d45.5738823!4d12.3650372"
68,Best Western Airvenice,4,4,Midscale,2019,,,80,,,,,,Portfolio,Quarto d'Altino,VE,Venezia,Veneto,45.580364,12.363406,high,Google place pin,Best Western Hotel Airvenice,,,"https://www.google.com/maps/place/Best+Western+Hotel+Airvenice/@45.5803677,12.3612173,522m/data=!3m2!1e3!4b1!4m9!3m8!1s0x47794cff909c0c0f:0x527ab99825a59925!5m3!1s2020-05-22!4m1!1i2!8m2!3d45.580364!4d12.363406"
69,La Certosella,3,3,,2016,,10005000.0,15,667000,667000,,,,Auction,Capri,NA,Napoli,Campania,40.547171,14.249027,high,Google place pin,,,,"https://www.google.com/maps/place/40%C2%B032'49.8%22N+14%C2%B014'56.5%22E/@40.547171,14.2481563,18z/data=!3m1!4b1!4m9!1m2!2m1!1sla+certosella+capri!3m5!1s0x0:0x0!7e2!8m2!3d40.5471707!4d14.2490271"
70,D120,4,4,,2018,,2993000.0,56,53446,53000,,,,Sale,Olgiate Olona,VA,Varese,Lombardia,45.632782,8.861852,high,Google place pin,Hotel D120,Atto,,"https://www.google.com/maps/place/Hotel+D120/@45.6327857,8.8596633,521m/data=!3m2!1e3!4b1!4m9!3m8!1s0x47868bfe9f8afa3f:0x71a365f6999b72c1!5m3!1s2020-05-22!4m1!1i2!8m2!3d45.632782!4d8.861852"
71,Belmond Hotel Caruso,5,5,Luxury,2019,,,51,,,,,,Entity-level transaction. Part of a portfolio.,Ravello,SA,Salerno,Campania,40.651346,14.612991,high,Google place pin,Belmond Hotel Caruso,,,"https://www.google.com/maps/place/Belmond+Hotel+Caruso/@40.65135,14.6108027,566m/data=!3m2!1e3!4b1!4m9!3m8!1s0x133b959e2d70381f:0xec6cd160863392a7!5m3!1s2020-05-22!4m1!1i2!8m2!3d40.651346!4d14.6129914"
72,Just Hotel,3,3,,2019,,10550000.0,74,142568,143000,,,,Sale,,,,,,,nan,nan,,,,
73,UNA Hotel Napoli,4,4,Upscale,2016,,11307123.0,89,127046,127000,,,,Entity-level transaction. Part of a portfolio.,Napoli,NA,Napoli,Campania,40.851802,14.26747,high,Google place pin,UNAHOTELS Napoli,,,"https://www.google.com/maps/place/UNAHOTELS+Napoli/@40.8518062,14.2652812,564m/data=!3m2!1e3!4b1!4m9!3m8!1s0x133b0815c215b661:0xe32aa67de1a0ad9f!5m3!1s2020-05-22!4m1!1i2!8m2!3d40.8518022!4d14.2674699"
74,ClassHotel / Hotel dei Cavalieri (La Reggia),4,4,,2019,,16188544.0,90,179873,180000,,,,Portfolio,Caserta,CE,Caserta,Campania,41.075782,14.332483,high,Google place pin,Hotel dei Cavalieri Caserta - La Reggia,Atto ricognitivo di compravendita,,"https://www.google.com/maps/place/Hotel+dei+Cavalieri+Caserta+-+La+Reggia/@41.0757864,14.3302947,562m/data=!3m2!1e3!4b1!4m9!3m8!1s0x133a55b4a4a1d85b:0x88cdf23e21731290!5m3!1s2020-05-22!4m1!1i2!8m2!3d41.0757824!4d14.3324834"
75,UNA Hotel Regina,4,4,Upscale,2016,,12704632.0,100,127046,127000,,,,Entity-level transaction. Part of a portfolio.,Noicattaro,BA,Bari,Puglia,41.073895,16.988947,high,Google place pin,UNAHOTELS Regina Bari,,,"https://www.google.com/maps/place/UNAHOTELS+Regina+Bari/@41.0738987,16.9867579,562m/data=!3m2!1e3!4b1!4m9!3m8!1s0x1347c15c7334f7d3:0xe2cdabbbb17ebb37!5m3!1s2020-05-22!4m1!1i2!8m2!3d41.0738947!4d16.9889466"
76,Grand Hotel Palazzo della Fonte,5,5,,2019,,16500000.0,153,107843,108000,,,,Auction,Fiuggi,FR,Frosinone,Lazio,41.795825,13.21956,high,Google place pin,Grand Hotel Palazzo della Fonte,,,"https://www.google.com/maps/place/Grand+Hotel+Palazzo+della+Fonte/@41.7958289,13.2173715,556m/data=!3m2!1e3!4b1!4m9!3m8!1s0x132ff59d23fe6bd9:0xe8767dfec0e3fa22!5m3!1s2020-05-22!4m1!1i2!8m2!3d41.7958249!4d13.2195602"
77,Novotel Roma La Rustica,4,4,Upscale,2016,,33085984.0,149,222054,222000,,,,Portfolio,Roma,RM,Roma,Lazio,41.91368,12.61798,high,Google place pin,Hotel Novotel Roma Est,,,"https://www.google.com/maps/place/Hotel+Novotel+Roma+Est/@41.9136836,12.6157913,555m/data=!3m2!1e3!4b1!4m9!3m8!1s0x132f7cb5b852fccf:0x7fa364b23a72b498!5m3!1s2020-05-22!4m1!1i2!8m2!3d41.9136796!4d12.61798"
78,Ih Hotels Milan Puccini,4,4,Midscale,2019,,9300000.0,65,143077,143000,,,,Sale,,,,,,,nan,nan,,Atto,,
79,Radisson Blu Milano,4,4,Upper Upscale,2018,,24000000.0,250,96000,96000,,,,Sale,,,,,,,nan,nan,,Atto,,
80,Aparthotel Adagio Rome Vatican,4,4,Upper Midscale,2019,,13741604.0,82,167581,168000,,,,Portfolio,Roma,RM,Roma,Lazio,41.91995,12.436147,high,Google place pin,Aparthotel Adagio Rome Vatican,,,"https://www.google.com/maps/place/Aparthotel+Adagio+Rome+Vatican/@41.919954,12.4339583,555m/data=!3m2!1e3!4b1!4m9!3m8!1s0x132f5e29ba6f6efd:0x3a5b0cc823a897d!5m3!1s2020-05-22!4m1!1i2!8m2!3d41.91995!4d12.436147"
81,Hotel NYX Milano,4,4,,2018,,62000000.0,299,207358,207000,,,,Sale,,,,,,,nan,nan,,Atto,,
82,UNA Hotel Roma,4,4,Upscale,2016,,51639504.0,197,262129,262000,,,,Entity-level transaction. Part of a portfolio.,Roma,RM,Roma,Lazio,41.899842,12.499711,high,Google place pin,UNAHOTELS Decò,,,"https://www.google.com/maps/place/UNAHOTELS+Dec%C3%B2/@41.8998425,12.4975223,17z/data=!3m1!4b1!4m8!3m7!1s0x132f61a46b74a793:0x344c6b3361f07f54!5m2!4m1!1i2!8m2!3d41.8998425!4d12.499711"
83,NH Naidi Roma,5,5,Upscale,2019,,239100527.0,238,1004624,1005000,,,,Portfolio (Pending),Roma,RM,Roma,Lazio,41.901938,12.495964,high,Google place pin,Palazzo Naiadi Roma,,,"https://www.google.com/maps/place/Palazzo+Naiadi+Roma/@41.9019385,12.4937756,17z/data=!3m1!4b1!4m8!3m7!1s0x132f614752aef0cb:0x6c52bef2cbef5d9c!5m2!4m1!1i2!8m2!3d41.9019385!4d12.4959643"
84,Hotel d'Inghilterra,5,5,,2016,,88312946.0,88,1003556,1004000,,,,Portfolio,Roma,RM,Roma,Lazio,41.904711,12.480598,high,Google place pin,Hotel d'Inghilterra,,,"https://www.google.com/maps/place/Hotel+d'Inghilterra/@41.904715,12.4784098,555m/data=!3m2!1e3!4b1!4m9!3m8!1s0x132f60545e61065f:0xa04dab4de9a44f06!5m3!1s2020-05-22!4m1!1i2!8m2!3d41.904711!4d12.4805985"
85,Glam Hotel Milano,4,4,,2019,,57003000.0,171,333351,333000,,,,Sale,,,,,,,nan,nan,,Atto,,
86,Grand Hotel et des Palmes,4,4,,2018,,11750000.0,179,65642,66000,,,,Sale,Palermo,PA,Palermo,Sicilia,38.123914,13.359318,high,Google place pin,"Via Roma, 398, 90139 Palermo PA",Atto,,"https://www.google.it/maps/place/Via+Roma,+398,+90139+Palermo+PA/@38.1239184,13.3571294,587m/data=!3m2!1e3!4b1!4m5!3m4!1s0x1319e5f6184ff819:0xcfb2b944f4b28af0!8m2!3d38.1239142!4d13.3593181"
87,Mercure Excelsior,1,1,Upper Midscale,2019,,8000000.0,118,67797,68000,,,,Sale,Palermo,PA,Palermo,Sicilia,38.130205,13.351363,high,Google place pin,Excelsior Palace Palermo,Atto,,"https://www.google.it/maps/place/Excelsior+Palace+Palermo/@38.1302091,13.3491742,587m/data=!3m2!1e3!4b1!4m9!3m8!1s0x1319ef50eafe616d:0xd62f3fc6fbb3d65f!5m3!1s2020-05-22!4m1!1i2!8m2!3d38.1302049!4d13.3513629"
88,Mercure Corso Trieste,3,3,Upper Midscale,2016,,21539198.0,97,222054,222000,,,,Portfolio,Roma,RM,Roma,Lazio,41.920799,12.51394,high,Google place pin,Mercure Roma Corso Trieste,,,"https://www.google.it/maps/place/Mercure+Roma+Corso+Trieste/@41.920803,12.5117513,555m/data=!3m2!1e3!4b1!4m9!3m8!1s0x132f61696a336567:0x2807d80ba15c79eb!5m3!1s2020-05-22!4m1!1i2!8m2!3d41.920799!4d12.51394"
89,Grand Hotel Excelsior,4,4,,2018,,11000000.0,176,62500,63000,,,,Sale,Catania,CT,Catania,Sicilia,37.513738,15.093032,high,Google place pin,Excelsior Grand Hotel Catania,,,"https://www.google.it/maps/place/Excelsior+Grand+Hotel+Catania/@37.513742,15.090843,591m/data=!3m2!1e3!4b1!4m9!3m8!1s0x1313fccdcf8c9b35:0x8fb4a6727878cc8e!5m3!1s2020-05-22!4m1!1i2!8m2!3d37.5137378!4d15.0930317"
90,Villa Igiea,5,5,Luxury,2018,Q4,22522000.0,132,170621,171000,,,,Sale,Palermo,PA,Palermo,Sicilia,38.145192,13.369927,high,Google place pin,"Villa Igiea, a Rocco Forte Hotel",Atto,,"https://www.google.it/maps/place/Villa+Igiea,+a+Rocco+Forte+Hotel/@38.1451964,13.3677382,586m/data=!3m2!1e3!4b1!4m9!3m8!1s0x1319e6059e19ca3f:0x787bbc4fd9696e6e!5m3!1s2020-05-22!4m1!1i2!8m2!3d38.1451922!4d13.3699269"
91,Hotel Carlyle Brera,4,4,,2018,,42000000.0,97,432990,433000,,,,Sale,Milano,MI,Milano,Lombardia,45.476944,9.184444,high,Google place pin,Carlyle Brera Hotel,,,"https://www.google.com/maps/place/Carlyle+Brera+Hotel/@45.4769481,9.1822557,811m/data=!3m2!1e3!4b1!4m8!3m7!1s0x4786c14a7bbf669f:0x405947ff88daf68d!5m2!4m1!1i2!8m2!3d45.4769444!4d9.1844444?hl=it"
92,J24,4,4,Upscale,2019,,13650000.0,151,90397,90000,,,,Sale,,,,,,,nan,nan,,,,
93,Westin Palace,5,5,,2017,,85000000.0,227,374449,374000,,,,Sale,Milano,MI,Milano,Lombardia,45.478649,9.199234,high,Google place pin,The Westin Palace Milan,,,"https://www.google.com/maps/place/The+Westin+Palace+Milan/@45.4788479,9.1977976,573m/data=!3m1!1e3!4m8!3m7!1s0x4786c6c88e80c061:0x150964a37af13d07!5m2!4m1!1i2!8m2!3d45.4786492!4d9.1992341?hl=it"
94,Fonteverde Natural Spa Resort,5,5,,2019,,14030071.0,78,179873,180000,,,,Portfolio,San Casciano dei Bagni,SI,Siena,Toscana,42.861606,11.876531,high,Google place pin,Fonteverde,,,"https://www.google.it/maps/place/Fonteverde/@42.8616099,11.8743423,547m/data=!3m2!1e3!4b1!4m9!3m8!1s0x132a4e3422987065:0x492de678ba78b4f2!5m3!1s2020-05-22!4m1!1i2!8m2!3d42.861606!4d11.876531"
95,Grand Hotel Continental,5,5,,2016,,17060000.0,51,334510,335000,,,,Sale,Siena,SI,Siena,Toscana,43.320845,11.330612,high,Google place pin,Grand Hotel Continental Siena - Starhotels Collezione,internal file,,"https://www.google.it/maps/place/Grand+Hotel+Continental+Siena+-+Starhotels+Collezione/@43.3208488,11.3284236,542m/data=!3m2!1e3!4b1!4m9!3m8!1s0x132a2cb834bc5383:0x2cb3ca2038e51b42!5m3!1s2020-05-22!4m1!1i2!8m2!3d43.3208449!4d11.3306123"
96,"Palazzo Matteotti, The Dedica Anthology (ex Boscolo)",4,4,Upper Upscale,2016,,101000000.0,156,647436,647000,,,,Sale,Milano,MI,Milano,Lombardia,45.466908,9.194085,high,Google place pin,"Palazzo Matteotti, The Dedica Anthology, Autograph Collection",,,"https://www.google.it/maps/place/Palazzo+Matteotti,+The+Dedica+Anthology,+Autograph+Collection/@45.466812,9.1938225,311m/data=!3m1!1e3!4m17!1m7!2m6!1sBoscolo+Palazzo+Matteotti!5m4!5m3!1s2020-05-22!4m1!1i2!3m8!1s0x0:0x18d2c73e4c78ab43!5m3!1s2020-05-22!4m1!1i2!8m2!3d45.4669077!4d9.1940854"
97,UNA Palazzo Mannaioni,4,4,Upscale,2016,,5971177.0,47,127046,127000,,,,Entity-level transaction. Part of a portfolio.,Montaione,FI,Firenze,Toscana,43.553013,10.911398,high,Google place pin,UNAHOTELS Palazzo Mannaioni Toscana,,,"https://www.google.it/maps/place/UNAHOTELS+Palazzo+Mannaioni+Toscana/@43.5530167,10.9092092,540m/data=!3m2!1e3!4b1!4m9!3m8!1s0x132a149519acdcf3:0x1abe28361956b536!5m3!1s2020-05-22!4m1!1i2!8m2!3d43.5530128!4d10.9113979"
98,Classhotel Pisa Pontedera,4,4,,2019,,12231344.0,68,179873,180000,,,,Portfolio,Pontedera,PI,Pisa,Toscana,43.632419,10.59653,high,Google place pin (multiple pins in URL),"Hotel 4 stelle Pisa Valdera, ristorante, sale meeting, hotel for groups with buses parking",,,"https://www.google.com/maps/place/43%C2%B037'56.2%22N+10%C2%B035'47.6%22E/@43.632263,10.594352,17z/data=!3m1!4b1!4m17!1m10!3m9!1s0x12d58af2a60cec55:0x92f5748262265166!2sHotel+4+stelle+Pisa+Valdera,+ristorante,+sale+meeting,+hotel+for+groups+with+buses+parking!5m3!1s2020-05-22!4m1!1i2!8m2!3d43.6324188!4d10.5965303!3m5!1s0x0:0x0!7e2!8m2!3d43.6322635!4d10.5965464"
99,Castle of Sammezzano,,,,2017,,15400000.0,365,42192,42000,,,,Auction,Reggello,FI,Firenze,Toscana,43.702847,11.471829,high,Google place pin,Castello di Sammezzano,,,"https://www.google.it/maps/place/Castello+di+Sammezzano/@43.7028508,11.4696407,539m/data=!3m2!1e3!4b1!4m5!3m4!1s0x132bae5130cfafb3:0xbbf1416e861cce02!8m2!3d43.7028469!4d11.4718294"
100,Belmond Villa San Michele,,,Luxury,2019,,,46,,,,,,Entity-level transaction. Part of a portfolio.,Fiesole,FI,Firenze,Toscana,43.802776,11.298449,high,Google place pin,Belmond Villa San Michele,,,"https://www.google.it/maps/place/Belmond+Villa+San+Michele/@43.8027799,11.2962603,538m/data=!3m2!1e3!4b1!4m9!3m8!1s0x132a550074f66c17:0xdbc63b9c4427823c!5m3!1s2020-05-22!4m1!1i2!8m2!3d43.802776!4d11.298449"
101,UNA Hotel Vittoria,4,4,Upscale,2016,,10671891.0,84,127046,127000,,,,Entity-level transaction. Part of a portfolio.,Firenze,FI,Firenze,Toscana,43.770871,11.234186,high,Google place pin,UNAHOTELS Vittoria Firenze,,,"https://www.google.it/maps/place/UNAHOTELS+Vittoria+Firenze/@43.7708749,11.2319973,538m/data=!3m2!1e3!4b1!4m9!3m8!1s0x132a50c812279e29:0xeaaa01fc452b32b8!5m3!1s2020-05-22!4m1!1i2!8m2!3d43.770871!4d11.234186"
102,Domus Romana,4,4,,2019,Q1,14000000.0,47,297872,298000,,,,Sale,Roma,RM,Roma,Lazio,41.900862,12.49242,high,Google place pin (multiple pins in URL),Hotel Domus Romana,,,"https://www.google.com/maps/place/41%C2%B054'03.1%22N+12%C2%B029'32.7%22E/@41.900862,12.4918715,19z/data=!3m1!4b1!4m17!1m10!3m9!1s0x132f61aedfe321cd:0x2c0a9c97ede9b9c3!2sHotel+Domus+Romana!5m3!1s2020-05-22!4m1!1i2!8m2!3d41.9008468!4d12.4924745!3m5!1s0x0:0x0!7e2!8m2!3d41.9008618!4d12.4924195"
103,Hotel Tornabuoni Beacci,4,4,,2016,,40986075.0,56,731894,732000,,,,Portfolio,Firenze,FI,Firenze,Toscana,43.770319,11.251228,high,Google place pin,Il Tornabuoni Hotel,,,"https://www.google.it/maps/place/Il+Tornabuoni+Hotel/@43.7703233,11.2490391,538m/data=!3m2!1e3!4b1!4m9!3m8!1s0x132a56aa6ca0bd25:0x8ba9c87b8d2015a5!5m3!1s2020-05-22!4m1!1i2!8m2!3d43.7703194!4d11.2512278"
104,Grand Hotel Beverly Hills,4,4,,2017,,33000000.0,183,180328,180000,,,,Sale,Roma,RM,Roma,Lazio,41.918323,12.49747,high,Google place pin,Hotel Beverly Hills Rome,,,"https://www.google.it/maps/place/Hotel+Beverly+Hills+Rome/@41.9183271,12.4952813,555m/data=!3m2!1e3!4b1!4m9!3m8!1s0x132f61105bf96bbb:0x91637f236f4fdbb6!5m3!1s2020-05-22!4m1!1i2!8m2!3d41.9183231!4d12.49747"
105,NH Collection Roma Centro,4,4,Upper Upscale,2017,,77000000.0,244,315574,316000,,,,Sale,Roma,RM,Roma,Lazio,41.909776,12.468714,high,Google place pin,Hotel NH Collection Roma Centro,,,"https://www.google.it/maps/place/Hotel+NH+Collection+Roma+Centro/@41.9097804,12.4665253,555m/data=!3m2!1e3!4b1!4m9!3m8!1s0x132f60589de958d7:0x270e00f08b670083!5m3!1s2020-05-22!4m1!1i2!8m2!3d41.9097764!4d12.468714"
106,Regency,4,4,Luxury,2016,,6500000.0,51,127451,127000,,,,Sale,,,,,19.422926,-99.164385,suspect,Google place pin,Hotel Segovia ​ Regency​,,,"https://www.google.com/maps/place/Hotel+Segovia+%E2%80%8B+Regency%E2%80%8B/@19.4229261,-99.1665741,17z/data=!3m1!4b1!4m8!3m7!1s0x85d1ff36fae463eb:0xbd926102cf6348ce!5m2!4m1!1i2!8m2!3d19.4229261!4d-99.1643854"
107,Hotel Helvetia & Bristol,5,5,Luxury,2016,,32588391.0,67,486394,486000,,,,Portfolio,Firenze,FI,Firenze,Toscana,43.771732,11.252322,high,Google place pin,Helvetia & Bristol Firenze - Starhotels Collezione,,,"https://www.google.it/maps/place/Helvetia+%26+Bristol+Firenze+-+Starhotels+Collezione/@43.7717362,11.2501335,538m/data=!3m2!1e3!4b1!4m9!3m8!1s0x132a56aa09ad2107:0x6922fd93f95683b4!5m3!1s2020-05-22!4m1!1i2!8m2!3d43.7717323!4d11.2523222"
108,Hotel Mgallery Cerretani Firenze,4,4,Upper Upscale,2018,,42716667.0,86,496705,497000,,,0.046,Sale,Firenze,FI,Firenze,Toscana,43.773504,11.252265,high,Google place pin,Hotel Cerretani Firenze - MGallery,,,"https://www.google.it/maps/place/Hotel+Cerretani+Firenze+-+MGallery/@43.7735078,11.2500761,538m/data=!3m2!1e3!4b1!4m9!3m8!1s0x132a54020bd5ccff:0x304a81105f1f7a40!5m3!1s2020-05-22!4m1!1i2!8m2!3d43.7735039!4d11.2522648"
109,Nh Collection Palazzo Gaddi,4,4,Upper Upscale,2019,,24523843.0,86,285161,285000,,,,Portfolio,Firenze,FI,Firenze,Toscana,43.774171,11.251448,high,Google place pin,Palazzo Gaddi Firenze,,,"https://www.google.it/maps/place/Palazzo+Gaddi+Firenze/@43.7741752,11.2492589,538m/data=!3m2!1e3!4b1!4m5!3m4!1s0x132a56a9c30cd801:0x56b569354b840711!8m2!3d43.7741713!4d11.2514476"
110,Holiday Inn Rome - EUR Parco Dei Medici,4,4,Upper Midscale,2015,,32000000.0,317,100946,101000,,,,Sale,Roma,RM,Roma,Lazio,41.822863,12.412172,high,Google place pin,Holiday Inn Rome - Eur Parco Dei Medici,,,"https://www.google.it/maps/place/Holiday+Inn+Rome+-+Eur+Parco+Dei+Medici/@41.8228674,12.4099829,556m/data=!3m2!1e3!4b1!4m9!3m8!1s0x132f5fe8a0f9c8ad:0x349b5c286857ca71!5m3!1s2020-05-22!4m1!1i2!8m2!3d41.8228634!4d12.4121716"
111,La Lama (Hilton),4,4,Luxury,2018,,50600000.0,439,115262,115000,,,,Sale,Roma,RM,Roma,Lazio,41.830447,12.471404,high,Google place pin,Hilton Rome Eur La Lama,,,"https://www.google.it/maps/place/Hilton+Rome+Eur+La+Lama/@41.8304507,12.4692152,556m/data=!3m2!1e3!4b1!4m9!3m8!1s0x13258b1d5ca25721:0x5dc778c3f47e863d!5m3!1s2020-05-22!4m1!1i2!8m2!3d41.8304467!4d12.4714039"
112,Grotta Giusti,4,4,,2019,,11511853.0,64,179873,180000,,,,Portfolio,Monsummano Terme,PT,Pistoia,Toscana,43.866806,10.831807,high,Google place pin,Grotta Giusti,,,"https://www.google.it/maps/place/Grotta+Giusti/@43.8668098,10.8296183,538m/data=!3m2!1e3!4b1!4m9!3m8!1s0x132a6292df20b38f:0x48252e154def58cf!5m3!1s2020-05-22!4m1!1i2!8m2!3d43.866806!4d10.831807"
113,Villa Le Maschere,5,5,,2016,,8258011.0,65,127046,127000,,,,Entity-level transaction. Part of a portfolio.,Barberino di Mugello,FI,Firenze,Toscana,43.994428,11.269493,high,Google place pin,Villa Le Maschere,,,"https://www.google.it/maps/place/Villa+Le+Maschere/@43.9944313,11.2673046,536m/data=!3m2!1e3!4b1!4m9!3m8!1s0x132ae34c8426422d:0x79eb459e9499727!5m3!1s2020-05-22!4m1!1i2!8m2!3d43.9944275!4d11.2694933"
114,UNA Hotel Poggio dei Medici,4,4,Upscale,2016,,8893243.0,70,127046,127000,,,,Entity-level transaction. Part of a portfolio.,Scarperia e San Piero,FI,Firenze,Toscana,43.995866,11.330918,high,Google place pin,UNAHOTELS Poggio dei Medici Toscana,,,"https://www.google.it/maps/place/UNAHOTELS+Poggio+dei+Medici+Toscana/@43.9958696,11.3287297,536m/data=!3m2!1e3!4b1!4m9!3m8!1s0x132ae2b003f88983:0xeb2068fb798d79de!5m3!1s2020-05-22!4m1!1i2!8m2!3d43.9958658!4d11.3309184"
115,Novotel Malpensa Airport,4,4,Upscale,2018,,10000000.0,208,48077,48000,,,,Sale,Cardano al Campo,VA,Varese,Lombardia,45.641893,8.759078,high,Google place pin,Novotel Milano Malpensa Airport,Atto,,"https://www.google.it/maps/place/Novotel+Milano+Malpensa+Airport/@45.6418971,8.756889,521m/data=!3m2!1e3!4b1!4m9!3m8!1s0x478661f8173c47af:0x43073dc57c6877eb!5m3!1s2020-05-22!4m1!1i2!8m2!3d45.6418934!4d8.7590777"
116,UNA Hotel Versilia,4,4,Upscale,2016,,12577586.0,99,127046,127000,,,,Entity-level transaction. Part of a portfolio.,Camaiore,LU,Lucca,Toscana,43.899262,10.222292,high,Google place pin,Una Hotel Versilia,,,"https://www.google.it/maps/place/Una+Hotel+Versilia/@43.8992659,10.2201035,537m/data=!3m2!1e3!4b1!4m9!3m8!1s0x12d5a1ac3d17912d:0x1e41251d0a70f72c!5m3!1s2020-05-22!4m1!1i2!8m2!3d43.8992621!4d10.2222922"
